	ID	Predicted Category
2740	9986	Politics
2741	10328	Football
2742	2166	Politics
2743	13730	Football
2744	4816	Football
2745	6168	Business
2746	2298	Politics
2747	13366	Football
2748	2173	Politics
2749	6730	Business
2750	13178	Football
2751	2352	Politics
2752	9953	Film
2753	11854	Football
2754	14001	Football
2755	6838	Business
2756	10971	Politics
2757	6601	Film
2758	12761	Film
2759	6671	Business
2760	13172	Football
2761	6656	Business
2762	8117	Business
2763	15012	Football
2764	14247	Politics
2765	202	Politics
2766	6843	Business
2767	13771	Football
2768	10492	Football
2769	7241	Business
2770	2052	Film
2771	6412	Business
2772	13383	Football
2773	4790	Football
2774	2267	Politics
2775	1519	Film
2776	11635	Football
2777	2953	Politics
2778	406	Film
2779	9150	Politics
2780	15208	Football
2781	10631	Technology
2782	843	Business
2783	3839	Football
2784	13516	Football
2785	8874	Technology
2786	5801	Film
2787	11187	Business
2788	1829	Business
2789	3017	Business
2790	2006	Film
2791	2527	Politics
2792	5292	Technology
2793	9300	Film
2794	11858	Football
2795	5585	Film
2796	2712	Business
2797	200	Politics
2798	7689	Politics
2799	8218	Business
2800	10134	Film
2801	11238	Politics
2802	10832	Football
2803	7739	Politics
2804	13907	Business
2805	13063	Film
2806	11371	Business
2807	10665	Business
2808	4153	Politics
2809	11055	Politics
2810	13323	Football
2811	7675	Politics
2812	2478	Politics
2813	13076	Business
2814	5597	Film
2815	3938	Football
2816	15155	Film
2817	1800	Film
2818	4583	Football
2819	8569	Business
2820	8371	Business
2821	12171	Film
2822	526	Politics
2823	11949	Football
2824	3142	Business
2825	14109	Film
2826	1859	Film
2827	7921	Business
2828	11077	Politics
2829	9907	Politics
2830	8945	Football
2831	12148	Football
2832	15063	Technology
2833	13748	Football
2834	185	Football
2835	9803	Politics
2836	6306	Football
2837	5987	Business
2838	3040	Politics
2839	2405	Politics
2840	9698	Technology
2841	6989	Technology
2842	8394	Politics
2843	2384	Politics
2844	4319	Technology
2845	118	Technology
2846	9444	Film
2847	9724	Politics
2848	14140	Politics
2849	6589	Business
2850	10076	Film
2851	11583	Football
2852	5861	Film
2853	15240	Football
2854	9013	Politics
2855	2237	Politics
2856	8687	Politics
2857	9045	Politics
2858	514	Politics
2859	3599	Technology
2860	5866	Film
2861	3336	Business
2862	15096	Football
2863	10003	Football
2864	10066	Film
2865	13940	Football
2866	2604	Politics
2867	11993	Football
2868	9454	Film
2869	14810	Politics
2870	11865	Football
2871	10052	Film
2872	3635	Technology
2873	4467	Football
2874	5322	Technology
2875	1247	Politics
2876	7936	Business
2877	4818	Football
2878	5520	Film
2879	5893	Film
2880	2428	Politics
2881	13682	Football
2882	14623	Politics
2883	9074	Politics
2884	4349	Technology
2885	11381	Politics
2886	2282	Politics
2887	12007	Football
2888	862	Politics
2889	13792	Football
2890	4471	Football
2891	5595	Film
2892	12136	Technology
2893	7917	Business
2894	5663	Film
2895	13749	Football
2896	10734	Football
2897	8399	Business
2898	1649	Politics
2899	11173	Politics
2900	256	Business
2901	15	Technology
2902	9405	Film
2903	8777	Business
2904	295	Politics
2905	6735	Business
2906	3567	Politics
2907	11546	Football
2908	4197	Technology
2909	15258	Football
2910	3041	Business
2911	8658	Business
2912	12931	Film
2913	8986	Football
2914	12110	Film
2915	9195	Politics
2916	13673	Football
2917	1539	Film
2918	14206	Film
2919	14719	Business
2920	176	Football
2921	12900	Politics
2922	6267	Football
2923	2433	Politics
2924	11272	Politics
2925	2690	Film
2926	1134	Business
2927	2095	Politics
2928	8462	Business
2929	11341	Politics
2930	4097	Business
2931	8291	Business
2932	4978	Football
2933	8788	Business
2934	13016	Film
2935	13815	Technology
2936	8320	Business
2937	9342	Film
2938	1242	Politics
2939	1395	Technology
2940	808	Politics
2941	2981	Technology
2942	10753	Football
2943	14123	Business
2944	11223	Politics
2945	6256	Football
2946	14292	Politics
2947	14191	Film
2948	12203	Football
2949	12265	Football
2950	9071	Politics
2951	2194	Film
2952	6892	Technology
2953	4158	Technology
2954	1268	Technology
2955	12080	Football
2956	1228	Politics
2957	4052	Football
2958	11803	Football
2959	1677	Technology
2960	7522	Politics
2961	7748	Politics
2962	10197	Football
2963	504	Film
2964	603	Business
2965	12733	Film
2966	3669	Technology
2967	4843	Football
2968	13393	Football
2969	3718	Technology
2970	3931	Politics
2971	8350	Business
2972	11873	Football
2973	5140	Football
2974	11746	Football
2975	3813	Football
2976	5630	Film
2977	9758	Technology
2978	4205	Technology
2979	1166	Business
2980	3802	Technology
2981	4446	Football
2982	5086	Football
2983	14986	Football
2984	7258	Football
2985	6988	Technology
2986	14248	Politics
2987	5647	Film
2988	4931	Football
2989	7600	Politics
2990	13894	Technology
2991	9194	Film
2992	12918	Film
2993	9458	Film
2994	14663	Business
2995	13699	Football
2996	4030	Football
2997	13406	Football
2998	12955	Film
2999	2814	Politics
3000	3007	Technology
3001	7672	Politics
3002	81	Technology
3003	11058	Film
3004	6968	Technology
3005	9183	Politics
3006	8873	Technology
3007	8695	Business
3008	3159	Business
3009	13832	Technology
3010	1402	Business
3011	10097	Business
3012	8999	Technology
3013	13786	Football
3014	6955	Technology
3015	14135	Politics
3016	7056	Business
3017	10323	Business
3018	5924	Business
3019	13993	Business
3020	13459	Football
3021	6884	Technology
3022	7715	Politics
3023	13066	Film
3024	9602	Film
3025	8535	Business
3026	2148	Film
3027	9857	Politics
3028	14165	Technology
3029	1257	Politics
3030	2045	Film
3031	4774	Football
3032	3789	Technology
3033	4955	Football
3034	6054	Business
3035	10456	Football
3036	8264	Business
3037	14128	Business
3038	2515	Politics
3039	15107	Football
3040	12557	Football
3041	8868	Technology
3042	7769	Politics
3043	5246	Technology
3044	3806	Technology
3045	1291	Technology
3046	12155	Film
3047	11500	Politics
3048	3882	Politics
3049	13488	Football
3050	5253	Technology
3051	15048	Football
3052	810	Politics
3053	7421	Business
3054	11454	Politics
3055	10489	Football
3056	10252	Football
3057	6787	Business
3058	14449	Football
3059	10384	Football
3060	5661	Film
3061	7995	Business
3062	10572	Football
3063	9253	Technology
3064	2880	Politics
3065	375	Film
3066	2844	Politics
3067	11953	Football
3068	8554	Politics
3069	7579	Politics
3070	3530	Politics
3071	9858	Politics
3072	15244	Film
3073	11177	Business
3074	12400	Football
3075	12457	Football
3076	12609	Football
3077	1367	Technology
3078	13242	Football
3079	14399	Football
3080	7981	Politics
3081	13780	Football
3082	8446	Politics
3083	1614	Film
3084	11618	Football
3085	14262	Politics
3086	1598	Film
3087	3703	Technology
3088	12871	Film
3089	7996	Business
3090	7160	Film
3091	4514	Football
3092	11413	Business
3093	9530	Film
3094	4831	Football
3095	8226	Business
3096	10744	Football
3097	1893	Film
3098	10276	Football
3099	14507	Business
3100	12863	Film
3101	5334	Technology
3102	1321	Business
3103	7551	Business
3104	6969	Business
3105	11742	Football
3106	4667	Football
3107	2074	Film
3108	15237	Football
3109	5191	Football
3110	15009	Football
3111	10511	Football
3112	4071	Football
3113	6102	Business
3114	10982	Film
3115	6555	Film
3116	4678	Football
3117	14681	Business
3118	7014	Business
3119	14277	Politics
3120	5430	Technology
3121	7615	Politics
3122	11576	Football
3123	7776	Technology
3124	10153	Film
3125	2535	Politics
3126	14877	Politics
3127	8643	Business
3128	9951	Film
3129	8455	Politics
3130	7290	Football
3131	11735	Football
3132	13793	Football
3133	5811	Film
3134	1157	Business
3135	10014	Politics
3136	6045	Business
3137	7631	Politics
3138	12748	Film
3139	1905	Film
3140	3785	Technology
3141	5206	Technology
3142	10058	Film
3143	1564	Film
3144	1046	Politics
3145	10304	Football
3146	15147	Film
3147	528	Politics
3148	2594	Film
3149	11444	Business
3150	4256	Technology
3151	10194	Football
3152	11633	Football
3153	8020	Business
3154	12065	Film
3155	14562	Technology
3156	9845	Film
3157	8037	Business
3158	6135	Business
3159	11283	Business
3160	6397	Film
3161	5375	Business
3162	8629	Politics
3163	13119	Film
3164	6419	Politics
3165	168	Business
3166	1449	Business
3167	12394	Football
3168	1060	Politics
3169	5264	Technology
3170	6282	Football
3171	5497	Film
3172	8936	Football
3173	14497	Film
3174	387	Film
3175	15287	Football
3176	14728	Politics
3177	1740	Film
3178	10196	Football
3179	5768	Film
3180	4449	Football
3181	4881	Football
3182	2249	Politics
3183	129	Technology
3184	12170	Film
3185	257	Politics
3186	11449	Politics
3187	5096	Football
3188	13681	Football
3189	14353	Politics
3190	9396	Business
3191	9142	Technology
3192	13448	Football
3193	14568	Business
3194	12512	Football
3195	1952	Film
3196	14950	Football
3197	1489	Business
3198	11233	Politics
3199	8015	Business
3200	1625	Film
3201	11194	Politics
3202	11460	Business
3203	11211	Politics
3204	5572	Film
3205	12811	Film
3206	14	Technology
3207	12303	Football
3208	12515	Football
3209	3467	Politics
3210	9411	Politics
3211	5635	Film
3212	13465	Film
3213	7753	Politics
3214	1632	Film
3215	13271	Football
3216	11393	Politics
3217	6429	Business
3218	8428	Politics
3219	7220	Business
3220	86	Business
3221	9586	Film
3222	3764	Business
3223	2291	Politics
3224	5656	Film
3225	11433	Politics
3226	7084	Technology
3227	10430	Football
3228	14110	Business
3229	11599	Football
3230	2655	Politics
3231	15193	Football
3232	11882	Football
3233	7805	Politics
3234	6137	Politics
3235	2403	Politics
3236	6335	Football
3237	8612	Politics
3238	15004	Football
3239	14634	Politics
3240	2241	Politics
3241	13693	Football
3242	10250	Politics
3243	6595	Business
3244	5691	Film
3245	6946	Technology
3246	6215	Football
3247	4014	Football
3248	13246	Football
3249	11222	Politics
3250	1152	Business
3251	7361	Politics
3252	7199	Technology
3253	10370	Football
3254	6145	Football
3255	1076	Business
3256	7784	Business
3257	8534	Business
3258	2548	Film
3259	7931	Business
3260	14122	Business
3261	7907	Politics
3262	14058	Business
3263	1334	Business
3264	4322	Football
3265	9279	Film
3266	13004	Film
3267	11220	Politics
3268	9191	Business
3269	13880	Business
3270	13398	Politics
3271	6962	Technology
3272	10539	Football
3273	8714	Business
3274	3886	Football
3275	1686	Politics
3276	7755	Football
3277	5157	Football
3278	12967	Film
3279	3648	Technology
3280	4880	Football
3281	2576	Film
3282	4919	Football
3283	11078	Politics
3284	5888	Film
3285	3326	Technology
3286	14265	Politics
3287	9042	Politics
3288	8867	Business
3289	10613	Football
3290	13426	Politics
3291	8410	Football
3292	1478	Technology
3293	12316	Football
3294	7984	Politics
3295	8289	Politics
3296	12874	Film
3297	410	Film
3298	7869	Politics
3299	6784	Business
3300	544	Politics
3301	8222	Business
3302	14636	Politics
3303	13620	Football
3304	9358	Film
3305	12346	Football
3306	14867	Business
3307	4807	Football
3308	12827	Film
3309	1075	Business
3310	7011	Technology
3311	11628	Football
3312	3662	Technology
3313	1004	Business
3314	9589	Film
3315	3408	Business
3316	13269	Football
3317	14853	Football
3318	12257	Football
3319	1882	Film
3320	582	Business
3321	2171	Politics
3322	1623	Film
3323	12314	Football
3324	13321	Football
3325	14947	Football
3326	10472	Football
3327	12142	Film
3328	3913	Business
3329	2472	Politics
3330	15331	Football
3331	1643	Politics
3332	1083	Business
3333	7818	Politics
3334	3177	Business
3335	1870	Film
3336	2671	Politics
3337	12563	Business
3338	7100	Technology
3339	9332	Film
3340	11813	Football
3341	8201	Business
3342	8947	Technology
3343	1801	Film
3344	4229	Technology
3345	6349	Technology
3346	4346	Technology
3347	13434	Film
3348	4305	Technology
3349	12837	Film
3350	9314	Politics
3351	4658	Football
3352	8587	Politics
3353	12617	Football
3354	2346	Politics
3355	3487	Politics
3356	12362	Football
3357	5758	Film
3358	863	Politics
3359	4154	Technology
3360	9225	Film
3361	9722	Film
3362	1923	Film
3363	8059	Business
3364	5302	Business
3365	4115	Technology
3366	13755	Football
3367	9932	Politics
3368	13233	Football
3369	10965	Film
3370	13362	Football
3371	4334	Technology
3372	11917	Football
3373	4614	Football
3374	6414	Business
3375	12853	Film
3376	6541	Technology
3377	5223	Technology
3378	10004	Business
3379	8605	Politics
3380	13083	Politics
3381	6031	Business
3382	2359	Politics
3383	8822	Business
3384	6527	Technology
3385	10301	Business
3386	13002	Film
3387	5967	Business
3388	10502	Football
3389	4788	Football
3390	10187	Film
3391	14526	Politics
3392	577	Technology
3393	14303	Business
3394	5517	Film
3395	3310	Politics
3396	9968	Politics
3397	12858	Film
3398	7450	Politics
3399	13258	Football
3400	10457	Football
3401	12744	Film
3402	8747	Politics
3403	695	Technology
3404	1175	Business
3405	6790	Business
3406	9965	Film
3407	10022	Politics
3408	413	Film
3409	11832	Football
3410	11407	Business
3411	5538	Film
3412	1329	Business
3413	15177	Film
3414	14245	Politics
3415	6526	Film
3416	1259	Politics
3417	11164	Business
3418	6639	Business
3419	12972	Film
3420	14747	Business
3421	6287	Football
3422	14440	Football
3423	11160	Politics
3424	15192	Football
3425	5109	Football
3426	11667	Football
3427	2759	Politics
3428	7843	Business
3429	12178	Football
3430	9003	Business
3431	11112	Politics
3432	1341	Business
3433	5808	Film
3434	2269	Politics
3435	12738	Business
3436	7444	Technology
3437	5896	Film
3438	80	Technology
3439	14792	Business
3440	3604	Politics
3441	13722	Football
3442	3613	Technology
3443	6254	Football
3444	14831	Football
3445	13192	Politics
3446	11847	Football
3447	12575	Football
3448	5948	Film
3449	12435	Football
3450	13024	Film
3451	11668	Football
3452	7322	Business
3453	9079	Politics
3454	13584	Football
3455	7254	Business
3456	11056	Film
3457	4438	Football
3458	10139	Film
3459	7083	Technology
3460	12187	Technology
3461	11047	Business
3462	5996	Business
3463	14734	Football
3464	7963	Business
3465	6535	Film
3466	1333	Politics
3467	14368	Politics
3468	13945	Football
3469	867	Business
3470	1948	Film
3471	14851	Business
3472	7381	Business
3473	3872	Football
3474	10192	Football
3475	3282	Business
3476	2354	Politics
3477	14705	Business
3478	13932	Football
3479	8890	Politics
3480	14149	Technology
3481	14272	Politics
3482	8404	Film
3483	9000	Technology
3484	7868	Politics
3485	788	Politics
3486	9996	Politics
3487	7706	Politics
3488	12026	Football
3489	484	Business
3490	9655	Film
3491	6996	Business
3492	10636	Football
3493	3167	Business
3494	1296	Technology
3495	30	Technology
3496	6447	Politics
3497	14106	Politics
3498	11632	Football
3499	10620	Football
3500	4810	Football
3501	4538	Football
3502	8965	Technology
3503	12850	Film
3504	3498	Business
3505	9984	Politics
3506	9467	Film
3507	9755	Politics
3508	7304	Business
3509	1743	Business
3510	8799	Politics
3511	6551	Film
3512	11707	Football
3513	2051	Film
3514	7728	Politics
3515	1358	Technology
3516	7063	Technology
3517	8893	Technology
3518	9569	Film
3519	6596	Technology
3520	4705	Football
3521	1835	Film
3522	14198	Film
3523	6388	Film
3524	2373	Politics
3525	2235	Film
3526	7180	Film
3527	6905	Technology
3528	6663	Business
3529	10608	Football
3530	7289	Business
3531	12639	Film
3532	14007	Football
3533	5154	Football
3534	5078	Football
3535	2020	Film
3536	10108	Football
3537	14443	Football
3538	14608	Politics
3539	14948	Football
3540	5577	Film
3541	14232	Politics
3542	14617	Politics
3543	4712	Football
3544	8827	Business
3545	5196	Technology
3546	8414	Politics
3547	10719	Business
3548	1189	Business
3549	10551	Football
3550	14830	Football
3551	2302	Politics
3552	4148	Technology
3553	12418	Football
3554	5035	Football
3555	11156	Politics
3556	9691	Film
3557	10372	Football
3558	9990	Politics
3559	6044	Business
3560	10248	Business
3561	1144	Film
3562	13223	Football
3563	12503	Football
3564	10380	Football
3565	5791	Film
3566	2719	Technology
3567	841	Business
3568	6825	Business
3569	14886	Politics
3570	3939	Business
3571	12867	Film
3572	13810	Technology
3573	8116	Business
3574	9974	Politics
3575	13387	Football
3576	454	Business
3577	14524	Film
3578	12928	Film
3579	7074	Business
3580	11409	Technology
3581	3776	Technology
3582	7626	Politics
3583	9707	Politics
3584	1914	Film
3585	5982	Business
3586	984	Business
3587	379	Film
3588	5296	Technology
3589	13933	Football
3590	14326	Business
3591	14378	Business
3592	13964	Football
3593	189	Football
3594	8375	Business
3595	11603	Football
3596	2299	Politics
3597	396	Film
3598	4859	Football
3599	14927	Football
3600	3777	Technology
3601	8485	Business
3602	11457	Politics
3603	4615	Football
3604	11648	Football
3605	13503	Football
3606	370	Politics
3607	4609	Football
3608	14319	Politics
3609	1853	Film
3610	12572	Politics
3611	9406	Film
3612	855	Politics
3613	3627	Technology
3614	12914	Politics
3615	14691	Business
3616	7620	Politics
3617	10704	Football
3618	615	Technology
3619	458	Business
3620	11902	Football
3621	11029	Football
3622	10387	Football
3623	5248	Technology
3624	848	Business
3625	4982	Football
3626	1575	Film
3627	6041	Business
3628	5402	Technology
3629	14493	Film
3630	4716	Football
3631	236	Business
3632	10800	Business
3633	10509	Football
3634	5124	Football
3635	6307	Football
3636	14971	Football
3637	4474	Football
3638	5062	Football
3639	715	Technology
3640	12935	Technology
3641	765	Film
3642	2107	Business
3643	8585	Politics
3644	9446	Politics
3645	11999	Football
3646	15014	Football
3647	2906	Politics
3648	3917	Football
3649	8023	Politics
3650	1191	Business
3651	782	Politics
3652	14896	Politics
3653	12565	Politics
3654	3888	Football
3655	13592	Football
3656	14405	Football
3657	12999	Film
3658	8876	Technology
3659	8456	Politics
3660	10571	Football
3661	2141	Film
3662	4335	Technology
3663	15152	Film
3664	10562	Football
3665	8082	Politics
3666	3106	Business
3667	143	Technology
3668	14178	Business
3669	12211	Football
3670	14809	Politics
3671	12782	Film
3672	14397	Football
3673	1832	Business
3674	2456	Politics
3675	12282	Technology
3676	1005	Business
3677	2657	Politics
3678	2825	Politics
3679	3722	Technology
3680	12620	Politics
3681	12604	Politics
3682	6687	Business
3683	8153	Business
3684	3272	Business
3685	6981	Technology
3686	5789	Film
3687	6065	Technology
3688	4845	Football
3689	11685	Football
3690	3275	Business
3691	8646	Business
3692	1458	Technology
3693	9694	Film
3694	14498	Film
3695	3944	Business
3696	3511	Politics
3697	3247	Business
3698	580	Business
3699	6781	Business
3700	6605	Football
3701	3161	Business
3702	14346	Business
3703	13197	Football
3704	5961	Business
3705	4747	Football
3706	12445	Football
3707	3654	Film
3708	11031	Technology
3709	1611	Film
3710	9570	Film
3711	9093	Politics
3712	3720	Technology
3713	12652	Business
3714	824	Technology
3715	1943	Film
3716	1956	Film
3717	12313	Technology
3718	6362	Film
3719	6751	Business
3720	1350	Business
3721	12523	Politics
3722	9465	Film
3723	2485	Politics
3724	7498	Politics
3725	12533	Football
3726	1267	Business
3727	62	Business
3728	4105	Business
3729	8315	Politics
3730	12380	Football
3731	3243	Business
3732	3280	Business
3733	4530	Football
3734	15016	Football
3735	12872	Film
3736	9841	Technology
3737	8060	Business
3738	9496	Film
3739	12984	Film
3740	10960	Business
3741	3618	Technology
3742	14401	Football
3743	8632	Business
3744	6141	Technology
3745	5856	Film
3746	6211	Football
3747	7022	Business
3748	5125	Football
3749	13290	Football
3750	5584	Film
3751	12106	Film
3752	7831	Politics
3753	12859	Film
3754	14871	Politics
3755	15010	Football
3756	5843	Film
3757	8675	Business
3758	2330	Politics
3759	6887	Technology
3760	7338	Technology
3761	9373	Film
3762	8480	Politics
3763	14625	Politics
3764	9856	Technology
3765	12735	Business
3766	5725	Film
3767	12473	Football
3768	15110	Football
3769	14825	Business
3770	1600	Film
3771	14321	Business
3772	8376	Film
3773	7640	Politics
3774	12275	Football
3775	3552	Politics
3776	10761	Football
3777	10435	Football
3778	4323	Technology
3779	325	Politics
3780	12016	Football
3781	9487	Film
3782	6628	Politics
3783	8962	Football
3784	13013	Film
3785	12216	Football
3786	11268	Politics
3787	10939	Film
3788	7835	Politics
3789	12089	Film
3790	6849	Politics
3791	14471	Football
3792	2913	Politics
3793	4412	Film
3794	2700	Politics
3795	9969	Politics
3796	11411	Politics
3797	3734	Politics
3798	2682	Politics
3799	8541	Technology
3800	5706	Film
3801	6604	Politics
3802	2785	Politics
3803	1492	Technology
3804	12349	Football
3805	10167	Film
3806	2262	Politics
3807	347	Film
3808	6409	Film
3809	9162	Film
3810	13667	Football
3811	2337	Politics
3812	11261	Politics
3813	12522	Football
3814	5442	Technology
3815	511	Politics
3816	10683	Business
3817	2240	Politics
3818	3752	Business
3819	9477	Film
3820	3894	Football
3821	5033	Football
3822	13939	Football
3823	11465	Politics
3824	7096	Technology
3825	2309	Politics
3826	12063	Football
3827	7414	Business
3828	175	Business
3829	7409	Business
3830	10128	Film
3831	13421	Football
3832	9730	Politics
3833	3748	Business
3834	8773	Business
3835	12046	Film
3836	2441	Politics
3837	14732	Technology
3838	7858	Business
3839	13461	Football
3840	14408	Football
3841	11627	Football
3842	11159	Politics
3843	12696	Film
3844	9794	Film
3845	8662	Business
3846	4759	Football
3847	5099	Football
3848	3204	Business
3849	10731	Business
3850	14733	Football
3851	9675	Film
3852	1388	Technology
3853	12124	Film
3854	798	Business
3855	6885	Technology
3856	14479	Business
3857	12938	Film
3858	3596	Technology
3859	8472	Politics
3860	7812	Politics
3861	10596	Football
3862	4671	Football
3863	9511	Film
3864	8538	Technology
3865	7053	Business
3866	8694	Politics
3867	9412	Politics
3868	7271	Football
3869	8498	Business
3870	8610	Politics
3871	3749	Business
3872	11038	Football
3873	3605	Politics
3874	9211	Film
3875	3850	Football
3876	13033	Business
3877	13935	Football
3878	4768	Football
3879	4050	Football
3880	12528	Football
3881	5219	Football
3882	362	Film
3883	11750	Football
3884	13834	Technology
3885	7470	Technology
3886	4099	Business
3887	10548	Football
3888	1330	Politics
3889	8395	Film
3890	3043	Business
3891	12881	Film
3892	14923	Football
3893	3086	Business
3894	3324	Film
3895	7428	Business
3896	12059	Film
3897	14127	Business
3898	4670	Football
3899	9676	Film
3900	1657	Politics
3901	2115	Film
3902	3092	Business
3903	334	Business
3904	12998	Film
3905	10151	Film
3906	7424	Business
3907	19	Business
3908	254	Football
3909	11378	Business
3910	1708	Politics
3911	6266	Football
3912	3137	Business
3913	5658	Film
3914	10267	Football
3915	9710	Film
3916	1620	Film
3917	4772	Football
3918	12330	Football
3919	8989	Football
3920	4036	Football
3921	15324	Technology
3922	12131	Film
3923	10793	Business
3924	8762	Business
3925	7511	Politics
3926	6667	Business
3927	10119	Film
3928	7355	Politics
3929	99	Technology
3930	7826	Politics
3931	8419	Politics
3932	3234	Business
3933	1181	Business
3934	1511	Film
3935	12274	Football
3936	54	Technology
3937	12890	Film
3938	6465	Politics
3939	1746	Business
3940	8850	Politics
3941	1128	Film
3942	225	Business
3943	14585	Politics
3944	1924	Film
3945	7009	Business
3946	9442	Film
3947	7654	Politics
3948	6992	Technology
3949	12678	Business
3950	13837	Technology
3951	6870	Politics
3952	14972	Football
3953	2009	Film
3954	845	Politics
3955	1650	Politics
3956	9862	Film
3957	6053	Business
3958	12183	Film
3959	13518	Football
3960	10382	Football
3961	6874	Technology
3962	2831	Politics
3963	9558	Film
3964	9838	Politics
3965	14308	Business
3966	13213	Football
3967	1408	Technology
3968	12642	Film
3969	229	Politics
3970	4827	Football
3971	9762	Film
3972	1403	Technology
3973	15137	Film
3974	6124	Football
3975	8533	Business
3976	11333	Politics
3977	2358	Politics
3978	4399	Technology
3979	9012	Business
3980	146	Technology
3981	1180	Business
3982	9581	Film
3983	10449	Football
3984	1593	Film
3985	14731	Technology
3986	1294	Politics
3987	3812	Football
3988	12747	Film
3989	9065	Business
3990	13570	Football
3991	1679	Politics
3992	11461	Politics
3993	12720	Film
3994	6336	Football
3995	5810	Film
3996	7171	Film
3997	5294	Football
3998	11246	Politics
3999	7	Business
4000	10006	Business
4001	1027	Business
4002	12262	Football
4003	13333	Football
4004	1808	Business
4005	6403	Film
4006	4742	Football
4007	14913	Politics
4008	4138	Technology
4009	5071	Football
4010	12845	Technology
4011	10280	Football
4012	4359	Football
4013	6846	Business
4014	2096	Politics
4015	5270	Technology
4016	8914	Technology
4017	12403	Football
4018	14094	Business
4019	3661	Technology
4020	1616	Film
4021	4707	Football
4022	5149	Football
4023	549	Business
4024	6181	Technology
4025	10725	Business
4026	14099	Business
4027	1501	Technology
4028	3724	Technology
4029	449	Politics
4030	10059	Film
4031	14343	Business
4032	14342	Politics
4033	11863	Football
4034	6332	Football
4035	6924	Business
4036	10082	Film
4037	12096	Football
4038	6372	Film
4039	11507	Politics
4040	1776	Business
4041	3948	Football
4042	13412	Politics
4043	10923	Film
4044	1855	Film
4045	8365	Business
4046	13495	Film
4047	5354	Technology
4048	15064	Football
4049	7916	Politics
4050	3385	Politics
4051	4061	Football
4052	13586	Football
4053	2762	Politics
4054	3707	Technology
4055	6201	Politics
4056	13372	Football
4057	6682	Politics
4058	9585	Film
4059	14912	Politics
4060	14814	Film
4061	6979	Technology
4062	11492	Politics
4063	6344	Football
4064	4568	Football
4065	13127	Film
4066	8674	Politics
4067	14239	Politics
4068	9936	Business
4069	2582	Film
4070	5533	Film
4071	8493	Politics
4072	7934	Business
4073	9638	Film
4074	1317	Business
4075	8124	Business
4076	13595	Football
4077	7274	Football
4078	1482	Technology
4079	9636	Film
4080	8283	Politics
4081	7830	Politics
4082	1858	Film
4083	12498	Football
4084	5587	Film
4085	9302	Politics
4086	13436	Football
4087	2314	Politics
4088	6011	Football
4089	2378	Politics
4090	3196	Business
4091	1124	Politics
4092	1897	Film
4093	11254	Business
4094	2294	Politics
4095	6789	Business
4096	3926	Football
4097	9854	Technology
4098	3946	Football
4099	14932	Football
4100	5975	Football
4101	14788	Politics
4102	10814	Business
4103	12566	Politics
4104	14469	Technology
4105	3509	Business
4106	11314	Politics
4107	7206	Business
4108	10843	Football
4109	2212	Film
4110	563	Politics
4111	6775	Business
4112	11166	Politics
4113	10748	Football
4114	4684	Football
4115	5908	Film
4116	5197	Technology
4117	13237	Football
4118	6726	Business
4119	2360	Politics
4120	9376	Film
4121	9872	Business
4122	2698	Business
4123	3278	Business
4124	1653	Film
4125	4443	Football
4126	12784	Film
4127	70	Business
4128	10352	Football
4129	4287	Technology
4130	9607	Film
4131	11992	Football
4132	4836	Football
4133	493	Technology
4134	1262	Politics
4135	4150	Technology
4136	12233	Football
4137	1468	Technology
4138	5006	Football
4139	12351	Football
4140	3305	Film
4141	11474	Politics
4142	12823	Film
4143	7000	Politics
4144	12132	Football
4145	4173	Politics
4146	13669	Football
4147	2714	Business
4148	10431	Football
4149	8666	Business
4150	8657	Business
4151	13108	Film
4152	8436	Politics
4153	1253	Politics
4154	9790	Film
4155	10369	Football
4156	633	Technology
4157	14486	Technology
4158	705	Technology
4159	11299	Business
4160	5800	Film
4161	1434	Technology
4162	302	Business
4163	11165	Business
4164	8638	Business
4165	4123	Technology
4166	4143	Technology
4167	1216	Business
4168	15323	Football
4169	12397	Football
4170	11388	Business
4171	4946	Football
4172	3301	Film
4173	2011	Film
4174	14586	Politics
4175	9900	Politics
4176	11593	Football
4177	14484	Technology
4178	8603	Politics
4179	8929	Technology
4180	12097	Film
4181	9995	Politics
4182	2133	Film
4183	14858	Politics
4184	4813	Football
4185	7864	Business
4186	5897	Politics
4187	11568	Football
4188	393	Technology
4189	7501	Politics
4190	7384	Politics
4191	8618	Business
4192	3653	Technology
4193	10493	Football
4194	15243	Business
4195	5162	Football
4196	9699	Film
4197	5415	Technology
4198	2106	Politics
4199	8645	Business
4200	9835	Technology
4201	12717	Politics
4202	6950	Technology
4203	1316	Politics
4204	10247	Business
4205	2696	Business
4206	1646	Film
4207	12954	Film
4208	1665	Politics
4209	10847	Football
4210	5988	Business
4211	9894	Business
4212	1416	Business
4213	4628	Football
4214	8750	Politics
4215	11263	Business
4216	13531	Film
4217	13403	Football
4218	320	Politics
4219	13740	Football
4220	5640	Film
4221	3507	Politics
4222	12806	Film
4223	635	Technology
4224	9705	Film
4225	10425	Football
4226	2326	Politics
4227	2966	Politics
4228	3646	Technology
4229	595	Business
4230	11429	Politics
4231	3271	Business
4232	6831	Business
4233	5733	Film
4234	4885	Football
4235	12876	Film
4236	9282	Politics
4237	649	Film
4238	4134	Business
4239	3012	Technology
4240	5339	Technology
4241	12453	Football
4242	10476	Football
4243	4877	Football
4244	1141	Business
